driver id,driver_role,driver_city_name,sign_up,sign_up_date,regular,regular_date,bind_car,bind_car_date,available,available_date,main_channel,car_factory_year,brand_id,inn_id,first_download_time,driver_first_trip_date,driver_last_trip_date,car_first_trip_date,acceptance,trips,,,,,,,,,
8470311962285,Driver from fleet,Panama City,Sign up,16/03/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962285,Driver from fleet,Riyadh,Sign up,25/01/2021,Regular,25/01/2021,Bind car,25/01/2021,Available,25/01/2021,Referral,2018,1014478,null,null,26/01/2021,18/02/2021,16/01/2021,109,94,,,,,,,,,
8470311962291,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,25/01/2021,null,null,null,null,null,,,,,,,,,
8470311962300,Driver from fleet,Munich,Sign up,25/01/2021,Regular,18/03/2021,Bind car,19/03/2021,Available,19/03/2021,Organic,2013,1014299,null,25/01/2021,23/03/2021,23/03/2021,23/03/2021,4,3,,,,,,,,,
8470311962323,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962324,Driver from fleet,Riyadh,Sign up,25/01/2021,Regular,26/01/2021,Bind car,25/01/2021,Available,26/01/2021,Fleet,2016,1013694,null,25/01/2021,27/01/2021,12/04/2021,27/01/2021,244,209,,,,,,,,,
8470311962326,Driver from fleet,Panama City,Sign up,25/01/2021,Regular,26/01/2021,Bind car,26/01/2021,Available,26/01/2021,Organic,null,null,null,19/01/2021,null,null,null,null,null,,,,,,,,,
8470311962329,Driver from fleet,Panama City,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962331,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962334,Driver from fleet,Riyadh,Sign up,25/01/2021,Regular,26/01/2021,Bind car,25/01/2021,Available,29/01/2021,Fleet,2006,1013776,null,26/01/2021,03/02/2021,03/02/2021,03/02/2021,2,1,,,,,,,,,
8470311962337,Driver from fleet,Riyadh,Sign up,25/01/2021,Regular,25/01/2021,Bind car,26/01/2021,Available,26/01/2021,Organic,2015,1014493,null,25/01/2021,15/02/2021,15/02/2021,15/02/2021,7,7,,,,,,,,,
8470311962347,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,27/01/2021,Bind car,27/01/2021,Available,27/01/2021,Referral,2013,1014493,null,24/01/2021,28/01/2021,06/02/2021,28/01/2021,77,58,,,,,,,,,
8470311962348,Driver from fleet,Munich,Sign up,25/01/2021,Regular,26/01/2021,Bind car,05/02/2021,Available,05/02/2021,Referral,2015,1014495,null,02/02/2021,05/02/2021,13/04/2021,05/02/2021,522,384,,,,,,,,,
8470311962358,Driver from fleet,Riyadh,Sign up,25/01/2021,Regular,27/01/2021,Bind car,28/01/2021,Available,28/01/2021,Organic,null,null,null,25/01/2021,28/01/2021,28/01/2021,null,3,3,,,,,,,,,
8470311962360,Driver from fleet,Riyadh,Sign up,26/01/2021,Regular,26/01/2021,Bind car,26/01/2021,Available,26/01/2021,Organic,2009,1014316,null,25/01/2021,28/01/2021,28/02/2021,28/01/2021,13,10,,,,,,,,,
8470311962382,Driver from fleet,Panama City,Sign up,25/01/2021,Not regular,null,Bind car,25/01/2021,Not available,null,Fleet,2012,1014493,null,25/01/2021,null,null,null,null,null,,,,,,,,,
8470311962399,Driver from fleet,Riyadh,Sign up,25/01/2021,Regular,09/02/2021,Bind car,10/02/2021,Available,09/02/2021,Organic,null,null,null,25/01/2021,null,null,null,null,null,,,,,,,,,
8470311962399,Driver from fleet,Munich,Sign up,25/01/2021,Regular,25/01/2021,Bind car,27/01/2021,Available,27/01/2021,Organic,2011,1014316,null,25/01/2021,null,null,null,null,null,,,,,,,,,
8470311962400,Fleet-llc/IE,Munich,Sign up,25/01/2021,Regular,25/01/2021,Not bind car,null,Not available,null,Organic,null,null,Approved,null,null,null,null,null,null,,,,,,,,,
8470311962409,Driver from fleet,Panama City,Sign up,15/02/2021,Regular,15/02/2021,Bind car,18/02/2021,Available,18/02/2021,Referral,2010,1014044,null,25/01/2021,18/02/2021,31/03/2021,18/02/2021,58,46,,,,,,,,,
8470311962413,Driver from fleet,Panama City,Sign up,25/01/2021,Regular,29/01/2021,Not bind car,null,Not available,null,Organic,null,null,null,30/04/2021,null,null,null,null,null,,,,,,,,,
8470311962431,Driver from fleet,Panama City,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962434,Driver from fleet,Munich,Sign up,26/01/2021,Regular,29/01/2021,Not bind car,null,Not available,null,Organic,null,null,null,27/09/2020,null,null,null,null,null,,,,,,,,,
8470311962438,Driver from fleet,Panama City,Sign up,25/01/2021,Regular,27/01/2021,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962441,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962454,Driver from fleet,Munich,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962460,Driver from fleet,Panama City,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962467,Driver from fleet,Panama City,Sign up,12/04/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962481,Driver from fleet,Riyadh,Sign up,26/01/2021,Regular,26/01/2021,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962482,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962488,Driver from fleet,Riyadh,Sign up,25/01/2021,Regular,27/01/2021,Bind car,19/02/2021,Available,21/02/2021,Offline,2007,1014494,null,26/01/2021,21/02/2021,16/03/2021,21/02/2021,20,18,,,,,,,,,
8470311962493,Driver from fleet,Panama City,Sign up,25/01/2021,Regular,25/01/2021,Bind car,27/01/2021,Available,27/01/2021,Fleet,2012,1013819,null,25/01/2021,29/03/2021,29/03/2021,29/03/2021,7,7,,,,,,,,,
8470311962497,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962498,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962504,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Offline,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962506,Driver from fleet,Munich,Sign up,29/01/2021,Regular,30/01/2021,Bind car,31/01/2021,Available,17/02/2021,Fleet,2011,1014334,null,30/12/2020,02/02/2021,27/02/2021,02/02/2021,561,482,,,,,,,,,
8470311962524,Driver from fleet,Munich,Sign up,25/01/2021,Not regular,null,Bind car,25/01/2021,Not available,null,Fleet,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962525,Driver-IE,Panama City,Sign up,26/01/2021,Regular,28/01/2021,Bind car,26/01/2021,Available,28/01/2021,Organic,2018,1013819,null,26/01/2021,null,null,null,null,null,,,,,,,,,
8470311962531,Driver from fleet,Munich,Sign up,27/01/2021,Regular,27/01/2021,Bind car,27/01/2021,Available,27/01/2021,Fleet,null,null,null,26/01/2021,27/01/2021,25/03/2021,null,188,171,,,,,,,,,
8470311962533,Driver from fleet,Riyadh,Sign up,28/02/2021,Regular,03/03/2021,Bind car,03/03/2021,Available,08/03/2021,Referral,2018,1014336,null,null,10/03/2021,14/03/2021,10/03/2021,79,58,,,,,,,,,
8470311962545,Driver from fleet,Riyadh,Sign up,26/01/2021,Regular,27/01/2021,Bind car,27/01/2021,Available,27/01/2021,Organic,2012,1014493,null,30/12/2020,27/01/2021,08/04/2021,27/01/2021,321,116,,,,,,,,,
8470311962548,Driver from fleet,Riyadh,Sign up,25/01/2021,Regular,27/01/2021,Not bind car,null,Not available,null,Referral,null,null,null,25/01/2021,null,null,null,null,null,,,,,,,,,
8470311962555,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,26/01/2021,Bind car,27/01/2021,Available,29/01/2021,Organic,2006,1013967,null,26/01/2021,null,null,null,2,0,,,,,,,,,
8470311962561,Driver from fleet,Panama City,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Offline,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962564,Driver from fleet,Munich,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962568,Driver from fleet,Riyadh,Sign up,02/03/2021,Regular,03/03/2021,Bind car,02/03/2021,Available,03/03/2021,Fleet,2012,1014590,null,03/03/2021,05/03/2021,12/04/2021,05/03/2021,170,138,,,,,,,,,
8470311962584,Driver from fleet,Panama City,Sign up,25/01/2021,Regular,06/02/2021,Bind car,21/02/2021,Available,21/02/2021,Referral,2018,1014091,null,06/02/2021,07/02/2021,13/04/2021,23/02/2021,170,108,,,,,,,,,
8470311962609,Driver from fleet,Riyadh,Sign up,22/02/2021,Not regular,null,Not bind car,null,Not available,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962623,Driver from fleet,Munich,Sign up,25/01/2021,Regular,25/01/2021,Bind car,25/01/2021,Available,26/01/2021,Referral,null,null,null,25/01/2021,null,null,null,null,null,,,,,,,,,
8470311962628,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962630,Driver from fleet,Riyadh,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962643,Driver from fleet,Panama City,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962643,Driver from fleet,Munich,Sign up,25/01/2021,Regular,28/01/2021,Bind car,28/01/2021,Available,29/01/2021,Organic,2010,1014494,null,27/01/2021,07/02/2021,05/03/2021,07/02/2021,96,83,,,,,,,,,
8470311962644,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,28/01/2021,Bind car,26/01/2021,Available,28/01/2021,Fleet,2012,1013819,null,25/01/2021,28/01/2021,01/04/2021,28/01/2021,34,28,,,,,,,,,
8470311962645,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,27/01/2021,Bind car,25/02/2021,Available,25/02/2021,Organic,2019,1014497,null,26/01/2021,31/01/2021,02/03/2021,26/02/2021,597,416,,,,,,,,,
8470311962653,Driver from fleet,Panama City,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962659,Driver from fleet,Panama City,Sign up,25/01/2021,Regular,09/02/2021,Bind car,23/03/2021,Not available,null,Referral,null,null,null,22/03/2021,null,null,null,null,null,,,,,,,,,
8470311962663,Driver from fleet,Munich,Sign up,26/01/2021,Regular,27/01/2021,Bind car,29/01/2021,Available,29/01/2021,Organic,2018,1014312,null,26/01/2021,16/02/2021,13/04/2021,16/02/2021,266,201,,,,,,,,,
8470311962664,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,26/01/2021,Bind car,26/01/2021,Available,09/02/2021,Fleet,2015,1014334,null,26/01/2021,10/02/2021,12/04/2021,10/02/2021,398,359,,,,,,,,,
8470311962667,Driver from fleet,Panama City,Sign up,08/02/2021,Regular,09/02/2021,Not bind car,null,Not available,null,Organic,null,null,null,08/02/2021,null,null,null,null,null,,,,,,,,,
8470311962667,Driver from fleet,Panama City,Sign up,13/04/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962677,Driver from fleet,Munich,Sign up,25/01/2021,Regular,27/01/2021,Bind car,31/01/2021,Not available,null,Offline,null,null,null,26/01/2021,null,null,null,null,null,,,,,,,,,
8470311962678,Driver from fleet,Munich,Sign up,26/01/2021,Regular,26/01/2021,Bind car,26/01/2021,Available,27/01/2021,Fleet,2014,1014493,null,25/01/2021,26/01/2021,23/02/2021,26/01/2021,71,60,,,,,,,,,
8470311962685,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,31/01/2021,Bind car,02/02/2021,Available,11/02/2021,Referral,2010,1014316,null,01/02/2021,03/02/2021,09/04/2021,03/02/2021,127,102,,,,,,,,,
8470311962699,Driver from fleet,Munich,Sign up,26/01/2021,Regular,29/01/2021,Bind car,05/04/2021,Available,05/04/2021,Fleet,2016,1014309,null,28/01/2021,01/02/2021,10/04/2021,06/04/2021,649,424,,,,,,,,,
8470311962702,Driver from fleet,Panama City,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962708,Driver from fleet,Riyadh,Sign up,26/01/2021,Regular,26/01/2021,Bind car,27/01/2021,Available,27/01/2021,Fleet,2012,1014309,null,26/01/2021,28/01/2021,30/01/2021,28/01/2021,18,16,,,,,,,,,
8470311962717,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,26/01/2021,Bind car,26/01/2021,Available,26/01/2021,Organic,null,null,null,26/01/2021,null,null,null,null,null,,,,,,,,,
8470311962724,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,27/01/2021,Bind car,30/01/2021,Available,31/01/2021,Offline,2017,1014478,null,27/01/2021,31/01/2021,13/04/2021,31/01/2021,25,22,,,,,,,,,
8470311962726,Driver from fleet,Panama City,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962730,Driver from fleet,Munich,Sign up,26/01/2021,Regular,26/01/2021,Bind car,26/01/2021,Available,27/01/2021,Referral,2014,1014493,null,29/01/2021,28/01/2021,13/04/2021,28/01/2021,90,59,,,,,,,,,
8470311962734,Driver from fleet,Riyadh,Sign up,26/01/2021,Not regular,null,Bind car,26/01/2021,Not available,null,Organic,2012,1014312,null,22/12/2020,27/01/2021,31/01/2021,27/01/2021,22,8,,,,,,,,,
8470311962742,Driver from fleet,Panama City,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Fleet,null,null,null,26/01/2021,null,null,null,null,null,,,,,,,,,
8470311962743,Driver from fleet,Riyadh,Sign up,26/01/2021,Not regular,null,Bind car,26/01/2021,Not available,null,Fleet,2017,1013819,null,null,null,null,null,null,null,,,,,,,,,
8470311962743,Driver from fleet,Riyadh,Sign up,26/01/2021,Regular,26/01/2021,Bind car,26/03/2021,Available,28/03/2021,Fleet,2017,1013819,null,26/01/2021,26/01/2021,10/04/2021,28/03/2021,200,180,,,,,,,,,
8470311962746,Driver from fleet,Riyadh,Sign up,26/01/2021,Regular,27/01/2021,Bind car,26/01/2021,Available,04/02/2021,Fleet,2015,1014309,null,26/01/2021,null,null,null,null,null,,,,,,,,,
8470311962748,Driver from fleet,Munich,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962753,Driver from fleet,Riyadh,Sign up,26/01/2021,Regular,08/02/2021,Bind car,14/02/2021,Available,15/02/2021,Organic,2011,1014494,null,26/01/2021,21/02/2021,06/04/2021,21/02/2021,177,153,,,,,,,,,
8470311962767,Driver from fleet,Munich,Sign up,02/02/2021,Regular,04/02/2021,Not bind car,null,Not available,null,Organic,null,null,null,05/02/2021,null,null,null,null,null,,,,,,,,,
8470311962769,Driver from fleet,Munich,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Fleet,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962771,Driver from fleet,Panama City,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962782,Driver from fleet,Riyadh,Sign up,26/01/2021,Regular,26/01/2021,Bind car,26/01/2021,Available,26/01/2021,Referral,2012,1014597,null,26/01/2021,28/01/2021,07/04/2021,28/01/2021,9,6,,,,,,,,,
8470311962784,Driver from fleet,Panama City,Sign up,25/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962792,Driver from fleet,Riyadh,Sign up,29/01/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962794,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,26/01/2021,Bind car,26/01/2021,Available,07/02/2021,Organic,null,null,null,26/01/2021,null,null,null,null,null,,,,,,,,,
8470311962798,Driver from fleet,Panama City,Sign up,25/01/2021,Regular,06/04/2021,Bind car,07/04/2021,Not available,null,Referral,2006,1014088,null,28/03/2021,null,null,null,null,null,,,,,,,,,
8470311962798,Driver from fleet,Munich,Sign up,26/01/2021,Regular,09/02/2021,Bind car,09/02/2021,Available,09/02/2021,Organic,2018,1014478,null,26/01/2021,24/02/2021,19/03/2021,24/02/2021,28,15,,,,,,,,,
8470311962802,Driver from fleet,Panama City,Sign up,26/01/2021,Not regular,null,Bind car,26/01/2021,Not available,null,Fleet,2011,1013819,null,null,null,null,null,null,null,,,,,,,,,
8470311962804,Driver from fleet,Munich,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Referral,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962806,Driver from fleet,Riyadh,Sign up,26/01/2021,Not regular,null,Bind car,26/01/2021,Not available,null,Fleet,2019,1014459,null,null,null,null,null,null,null,,,,,,,,,
8470311962806,Driver from fleet,Munich,Sign up,26/01/2021,Regular,26/01/2021,Bind car,26/01/2021,Available,27/01/2021,Referral,2015,1014493,null,26/01/2021,null,null,null,2,0,,,,,,,,,
8470311962816,Driver from fleet,Munich,Sign up,04/02/2021,Regular,04/02/2021,Bind car,04/02/2021,Available,04/02/2021,Fleet,2020,1014497,null,04/02/2021,04/02/2021,13/04/2021,04/02/2021,775,602,,,,,,,,,
8470311962817,Driver from fleet,Riyadh,Sign up,29/01/2021,Regular,31/01/2021,Bind car,01/02/2021,Available,01/02/2021,Referral,2009,1014316,null,01/02/2021,01/02/2021,12/02/2021,11/02/2021,110,103,,,,,,,,,
8470311962838,Driver from fleet,Panama City,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962852,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,01/02/2021,Bind car,28/01/2021,Not available,null,Organic,null,null,null,28/01/2021,null,null,null,null,null,,,,,,,,,
8470311962856,Driver from fleet,Munich,Sign up,26/01/2021,Regular,26/01/2021,Bind car,28/01/2021,Available,28/01/2021,Organic,2014,1014309,null,26/01/2021,28/01/2021,28/01/2021,22/01/2021,3,2,,,,,,,,,
8470311962861,Driver from fleet,Munich,Sign up,26/01/2021,Not regular,null,Not bind car,null,Not available,null,Organic,null,null,null,null,null,null,null,null,null,,,,,,,,,
8470311962863,Driver from fleet,Panama City,Sign up,26/01/2021,Regular,26/01/2021,Not bind car,null,Not available,null,Organic,null,null,null,28/04/2021,null,null,null,null,null,,,,,,,,,
